,date,season,neutral,playoff,home_team,away_team,home_elo_prob,away_elo_prob,home_carm-elo_prob,away_carm-elo_prob,home_raptor_prob,away_raptor_prob,home_score,away_score,home_ml,away_ml
15078,2019-02-24,2019,0,,TOR,ORL,0.7887475916602783,0.2112524083397217,0.8025696773309994,0.1974303226690006,0.8436895297628995,0.1563104702371005,98.0,113.0,-310,250
15079,2019-02-24,2019,0,,DEN,LAC,0.7301041918978893,0.2698958081021106,0.7636007700315515,0.2363992299684485,0.8680513649886382,0.1319486350113617,123.0,96.0,-500,375
15080,2019-02-24,2019,0,,NYK,SAS,0.2601211508223197,0.7398788491776802,0.2485918671788305,0.7514081328211695,0.3050816302193601,0.6949183697806398,130.0,118.0,375,-500
15081,2019-02-25,2019,0,,CLE,POR,0.2070914205175759,0.7929085794824241,0.1900818924799186,0.8099181075200814,0.2071207039415487,0.7928792960584512,110.0,123.0,375,-500
15082,2019-02-25,2019,0,,CHO,GSW,0.3342673396922803,0.6657326603077197,0.3256837294050638,0.6743162705949362,0.2184773279454035,0.7815226720545965,110.0,121.0,325,-425
15083,2019-02-25,2019,0,,DET,IND,0.5112471719060804,0.4887528280939196,0.515195124662994,0.484804875337006,0.6312503605169255,0.3687496394830745,113.0,109.0,-135,115
15084,2019-02-25,2019,0,,BRK,SAS,0.5523188168182067,0.4476811831817933,0.6138626530328093,0.3861373469671907,0.5903053269835699,0.4096946730164301,101.0,85.0,-120,100
15085,2019-02-25,2019,0,,MIA,PHO,0.8430603953531141,0.1569396046468859,0.8377033069467694,0.1622966930532305,0.7585925994950599,0.2414074005049401,121.0,124.0,-380,290
15086,2019-02-25,2019,0,,NOP,PHI,0.4832726101791832,0.5167273898208168,0.4814841952971068,0.5185158047028932,0.5503320926160642,0.4496679073839358,110.0,111.0,120,-140
15087,2019-02-25,2019,0,,HOU,ATL,0.8902741985349938,0.1097258014650062,0.8892082455109087,0.1107917544890912,0.931556314058472,0.068443685941528,119.0,111.0,-1100,700
15088,2019-02-25,2019,0,,MIN,SAC,0.6871523165496907,0.3128476834503093,0.6974452931591805,0.3025547068408195,0.5776512812215516,0.4223487187784484,112.0,105.0,-170,145
15089,2019-02-25,2019,0,,MEM,LAL,0.5068726498382301,0.4931273501617699,0.5006950350654631,0.4993049649345369,0.4419093255631391,0.5580906744368609,110.0,105.0,180,-220
15090,2019-02-25,2019,0,,CHI,MIL,0.1975904530166384,0.8024095469833616,0.1883850819068387,0.8116149180931613,0.2215317624882004,0.7784682375117995,106.0,117.0,290,-380
15091,2019-02-25,2019,0,,LAC,DAL,0.705859203543342,0.294140796456658,0.6353569945161787,0.3646430054838213,0.6409467216341141,0.3590532783658858,121.0,112.0,-170,145
15092,2019-02-26,2019,0,,NYK,ORL,0.2703837491549835,0.7296162508450166,0.2539781697209031,0.7460218302790969,0.2524664209019215,0.7475335790980785,108.0,103.0,260,-330
15093,2019-02-26,2019,0,,TOR,BOS,0.6992414407139844,0.3007585592860156,0.7007951112294576,0.2992048887705424,0.6501050127242046,0.3498949872757954,118.0,95.0,-165,142
15094,2019-02-26,2019,0,,DEN,OKC,0.6306757412118484,0.3693242587881515,0.6664298324023386,0.3335701675976614,0.6986926914102186,0.3013073085897814,121.0,112.0,-165,142
15095,2019-02-27,2019,0,,CHO,HOU,0.4204419765745599,0.57955802342544,0.4198657126380387,0.5801342873619613,0.3731054801718028,0.6268945198281972,113.0,118.0,180,-220
15096,2019-02-27,2019,0,,MIA,GSW,0.2848601962362853,0.7151398037637147,0.2578814673448363,0.7421185326551636,0.1885488342943935,0.8114511657056065,126.0,125.0,325,-425
15097,2019-02-27,2019,0,,ATL,MIN,0.3881835441664558,0.6118164558335442,0.3780700010655692,0.6219299989344308,0.4301287201315628,0.5698712798684372,131.0,123.0,175,-210
15098,2019-02-27,2019,0,,BRK,WAS,0.6712438381331063,0.3287561618668937,0.6590007628301181,0.3409992371698819,0.6341118890260804,0.3658881109739196,116.0,125.0,-220,180
15099,2019-02-27,2019,0,,BOS,POR,0.5716637874440514,0.4283362125559485,0.5103898286804097,0.4896101713195903,0.6137953837363431,0.3862046162636569,92.0,97.0,-140,120
15100,2019-02-27,2019,0,,MEM,CHI,0.6758406713382803,0.3241593286617197,0.6872732331662939,0.3127267668337061,0.6539169645301048,0.3460830354698951,107.0,109.0,-155,135
15101,2019-02-27,2019,0,,DAL,IND,0.4465480314611135,0.5534519685388865,0.4474523051455591,0.5525476948544408,0.5146376231844382,0.4853623768155618,110.0,101.0,-105,-115
15102,2019-02-27,2019,0,,SAS,DET,0.6412382705746952,0.3587617294253048,0.6335673733005773,0.3664326266994226,0.647197504876036,0.352802495123964,105.0,93.0,-185,155
15103,2019-02-27,2019,0,,UTA,LAC,0.7296831925779089,0.2703168074220911,0.7502434097122525,0.2497565902877475,0.8565621005657181,0.1434378994342818,111.0,105.0,-500,375
15104,2019-02-27,2019,0,,SAC,MIL,0.3303015350648985,0.6696984649351014,0.3040547217262448,0.6959452782737552,0.4039535993053785,0.5960464006946216,140.0,141.0,230,-280
15105,2019-02-27,2019,0,,LAL,NOP,0.6033318726291276,0.3966681273708724,0.605591114160447,0.394408885839553,0.6513138043728817,0.3486861956271183,125.0,119.0,-280,230
15106,2019-02-28,2019,0,,IND,MIN,0.722983680453413,0.277016319546587,0.7124350785954151,0.2875649214045849,0.6681911009123092,0.3318088990876908,122.0,115.0,-160,140
15107,2019-02-28,2019,0,,ORL,GSW,0.4425071166618413,0.5574928833381587,0.4732489306365305,0.5267510693634695,0.3330065621304202,0.6669934378695799,103.0,96.0,170,-200
15108,2019-02-28,2019,0,,NYK,CLE,0.6542874536660159,0.345712546333984,0.662601999552988,0.3373980004470119,0.562848802802602,0.437151197197398,118.0,125.0,-125,105
15109,2019-02-28,2019,0,,HOU,MIA,0.834917517695017,0.165082482304983,0.833452311751532,0.166547688248468,0.8956338969219211,0.1043661030780789,121.0,118.0,-500,375
15110,2019-02-28,2019,0,,OKC,PHI,0.635809018532237,0.3641909814677629,0.6396276057301326,0.3603723942698674,0.7442272335258073,0.2557727664741926,104.0,108.0,-185,155
15111,2019-02-28,2019,0,,DEN,UTA,0.6629301460506914,0.3370698539493085,0.7663548191883821,0.2336451808116179,0.8003036420538439,0.1996963579461561,104.0,111.0,-320,255
15112,2019-03-01,2019,0,,ATL,CHI,0.6396390655110027,0.3603609344889973,0.6288473010239516,0.3711526989760484,0.6083028407160249,0.3916971592839751,161.0,168.0,-105,-115
15113,2019-03-01,2019,0,,BRK,CHO,0.6493074411668958,0.3506925588331042,0.6533684317878525,0.3466315682121474,0.5755931948032422,0.4244068051967578,112.0,123.0,-145,125
15114,2019-03-01,2019,0,,TOR,POR,0.6503158446600575,0.3496841553399424,0.666530184769151,0.3334698152308489,0.7148541573130424,0.2851458426869576,119.0,117.0,-220,180
15115,2019-03-01,2019,0,,BOS,WAS,0.7640319907150385,0.2359680092849615,0.762474562997248,0.2375254370027519,0.8473554518357179,0.152644548164282,107.0,96.0,-600,425
15116,2019-03-01,2019,0,,PHO,NOP,0.335775222733678,0.664224777266322,0.3189331711005152,0.6810668288994848,0.3452530451771519,0.6547469548228482,116.0,130.0,170,-200
15117,2019-03-01,2019,0,,SAC,LAC,0.5913235896851883,0.4086764103148117,0.575858515558204,0.424141484441796,0.6133626169531843,0.3866373830468157,109.0,116.0,-155,135
15118,2019-03-01,2019,0,,LAL,MIL,0.3108060127305593,0.6891939872694406,0.3076862334364469,0.692313766563553,0.3800477532393304,0.6199522467606695,120.0,131.0,185,-230
15119,2019-03-02,2019,0,,CLE,DET,0.3503240823830615,0.6496759176169384,0.3309320779880664,0.6690679220119335,0.3444742077052747,0.6555257922947253,93.0,129.0,325,-425
15120,2019-03-02,2019,0,,IND,ORL,0.6799029132888983,0.3200970867111017,0.6762120606071707,0.3237879393928293,0.6661474859223192,0.3338525140776808,112.0,117.0,-155,135
15121,2019-03-02,2019,0,,MIA,BRK,0.630236014780832,0.369763985219168,0.6714243796553243,0.3285756203446757,0.6723159699797673,0.3276840300202327,117.0,88.0,-130,110
15122,2019-03-02,2019,0,,DAL,MEM,0.7528323250166323,0.2471676749833676,0.7370788848779072,0.2629211151220928,0.8127975087045461,0.1872024912954538,81.0,111.0,-200,170
15123,2019-03-02,2019,0,,SAS,OKC,0.536070537011741,0.463929462988259,0.5316306486227615,0.4683693513772384,0.6109066726728124,0.3890933273271876,116.0,102.0,-200,170
15124,2019-03-02,2019,0,,PHI,GSW,0.5592372417421267,0.4407627582578732,0.5274015758428073,0.4725984241571926,0.3294836472999639,0.6705163527000362,117.0,120.0,175,-210
15125,2019-03-02,2019,0,,PHO,LAL,0.3537543412869982,0.6462456587130019,0.3438485908931127,0.6561514091068872,0.3433853658875367,0.6566146341124632,118.0,109.0,250,-310
15126,2019-03-02,2019,0,,DEN,NOP,0.7681626049281927,0.2318373950718073,0.8315099563953532,0.1684900436046468,0.8748867639259192,0.1251132360740807,112.0,120.0,-1400,800
15127,2019-03-02,2019,0,,UTA,MIL,0.491613764744767,0.508386235255233,0.5732151683515846,0.4267848316484154,0.5686523271393652,0.4313476728606348,115.0,111.0,-200,170
15128,2019-03-03,2019,0,,CHO,POR,0.4089292765596411,0.5910707234403589,0.4042574999209056,0.5957425000790944,0.4392146946448919,0.5607853053551081,108.0,118.0,115,-135
15129,2019-03-03,2019,0,,CHI,ATL,0.6708730865626696,0.3291269134373303,0.6816390829051415,0.3183609170948585,0.680355257819014,0.319644742180986,118.0,123.0,-180,150
15130,2019-03-03,2019,0,,BOS,HOU,0.5742776131221902,0.4257223868778098,0.5915038521389057,0.4084961478610943,0.6014815107631688,0.3985184892368312,104.0,115.0,-130,110
15131,2019-03-03,2019,0,,LAC,NYK,0.8762638832592061,0.1237361167407938,0.8853552041694974,0.1146447958305025,0.8828699556197125,0.1171300443802875,128.0,107.0,-650,450
15132,2019-03-03,2019,0,,DET,TOR,0.4632903929529054,0.5367096070470945,0.3801497072339916,0.6198502927660083,0.440390094847907,0.5596099051520931,112.0,107.0,115,-135
15133,2019-03-03,2019,0,,CLE,ORL,0.2576099335621141,0.7423900664378859,0.2382980589699741,0.7617019410300259,0.3485470484014452,0.6514529515985548,107.0,93.0,210,-260
15134,2019-03-03,2019,0,,WAS,MIN,0.5712420453662426,0.4287579546337574,0.5710667125712735,0.4289332874287265,0.5928262362328478,0.4071737637671522,135.0,121.0,-110,-110
15135,2019-03-03,2019,0,,OKC,MEM,0.8276872604555239,0.1723127395444761,0.8212811350918648,0.1787188649081351,0.7831472297642555,0.2168527702357444,99.0,95.0,-600,425
15136,2019-03-04,2019,0,,MIA,ATL,0.7527418084159323,0.2472581915840677,0.8013488901353306,0.1986511098646693,0.8482334948540379,0.1517665051459621,114.0,113.0,-500,375
15137,2019-03-04,2019,0,,BRK,DAL,0.6430238237726521,0.3569761762273479,0.6407266757398451,0.3592733242601549,0.6501937769488808,0.3498062230511192,127.0,88.0,-240,190
15138,2019-03-04,2019,0,,SAS,DEN,0.5725795436396127,0.4274204563603873,0.6024180017856502,0.3975819982143498,0.4196665576742593,0.5803334423257407,104.0,103.0,-125,105
15139,2019-03-04,2019,0,,UTA,NOP,0.7649169791522454,0.2350830208477545,0.779308718551712,0.2206912814482879,0.8749017042728927,0.1250982957271073,112.0,115.0,-550,400
15140,2019-03-04,2019,0,,PHO,MIL,0.1268283168152807,0.8731716831847193,0.1226593579533365,0.8773406420466634,0.1379544285611615,0.8620455714388384,114.0,105.0,800,-1400
15141,2019-03-04,2019,0,,SAC,NYK,0.8388293916989433,0.1611706083010566,0.8692714531182723,0.1307285468817277,0.8909225919216907,0.1090774080783093,115.0,108.0,-800,550
15142,2019-03-04,2019,0,,LAL,LAC,0.5284766935874955,0.4715233064125045,0.5958606913273026,0.4041393086726974,0.7495865534428157,0.2504134465571843,105.0,113.0,-170,145
15143,2019-03-05,2019,0,,IND,CHI,0.8589594355085266,0.1410405644914734,0.8538980628278525,0.1461019371721474,0.871686596976882,0.128313403023118,105.0,96.0,-300,240
15144,2019-03-05,2019,0,,PHI,ORL,0.7237753255764777,0.2762246744235223,0.7221735622816715,0.2778264377183285,0.7050190864903791,0.2949809135096208,114.0,106.0,-190,160
15145,2019-03-05,2019,0,,TOR,HOU,0.645531165683416,0.354468834316584,0.6540711323049943,0.3459288676950057,0.4762348539467231,0.5237651460532768,95.0,107.0,-160,140
15146,2019-03-05,2019,0,,MIN,OKC,0.5198905802879026,0.4801094197120974,0.5130617789570387,0.4869382210429612,0.5825375097566078,0.4174624902433922,131.0,120.0,110,-130
15147,2019-03-05,2019,0,,MEM,POR,0.3203904444048075,0.6796095555951924,0.3304368770021539,0.669563122997846,0.2874848264545539,0.712515173545446,120.0,111.0,190,-240
15148,2019-03-05,2019,0,,GSW,BOS,0.7816421444729563,0.2183578555270436,0.7796809768336471,0.2203190231663528,0.7864266190046505,0.2135733809953495,95.0,128.0,-300,240
15149,2019-03-06,2019,0,,WAS,DAL,0.7166718924300228,0.2833281075699772,0.715176984683724,0.2848230153162759,0.677743988271567,0.322256011728433,132.0,123.0,-240,190
15150,2019-03-06,2019,0,,DET,MIN,0.6638724003548788,0.3361275996451212,0.7265379377076965,0.2734620622923035,0.726417424114819,0.273582575885181,131.0,114.0,-200,170
15151,2019-03-06,2019,0,,CHO,MIA,0.6494817136600786,0.3505182863399214,0.6570953552884378,0.3429046447115622,0.7013536276564252,0.2986463723435748,84.0,91.0,-170,145
15152,2019-03-06,2019,0,,ATL,SAS,0.3872047588589584,0.6127952411410416,0.3807383919111057,0.6192616080888942,0.3905300902652575,0.6094699097347425,104.0,111.0,210,-260
15153,2019-03-06,2019,0,,BRK,CLE,0.8022296588129533,0.1977703411870467,0.8170301581206965,0.1829698418793035,0.8180032081970732,0.1819967918029268,113.0,107.0,-550,400
15154,2019-03-06,2019,0,,NOP,UTA,0.5222957994939605,0.4777042005060394,0.5388073834153939,0.4611926165846061,0.316644072362991,0.6833559276370089,104.0,114.0,175,-210
15155,2019-03-06,2019,0,,CHI,PHI,0.2895464975504764,0.7104535024495235,0.2869302879194332,0.7130697120805667,0.3650102510906574,0.6349897489093426,108.0,107.0,150,-180
15156,2019-03-06,2019,0,,PHO,NYK,0.6592864072223924,0.3407135927776076,0.673671006136078,0.326328993863922,0.7534500010749313,0.2465499989250686,107.0,96.0,-180,150
15157,2019-03-06,2019,0,,SAC,BOS,0.4495975478726797,0.5504024521273203,0.4823532359123252,0.5176467640876747,0.3937111154043061,0.6062888845956939,109.0,111.0,110,-130
15158,2019-03-06,2019,0,,LAL,DEN,0.4410682003629996,0.5589317996370005,0.4824529854452634,0.5175470145547365,0.4667550169810059,0.533244983018994,99.0,115.0,180,-220
15159,2019-03-07,2019,0,,MIL,IND,0.7650734570606623,0.2349265429393376,0.7709171428623101,0.2290828571376899,0.8555060068611209,0.1444939931388791,117.0,98.0,-650,450
15160,2019-03-07,2019,0,,POR,OKC,0.7035255338690746,0.2964744661309254,0.6878391457211402,0.3121608542788597,0.5924075889423198,0.4075924110576802,121.0,129.0,-170,145
15161,2019-03-08,2019,0,,CHO,WAS,0.6029399249718235,0.3970600750281765,0.590291424502417,0.409708575497583,0.6806231158183023,0.3193768841816977,112.0,111.0,-180,150
15162,2019-03-08,2019,0,,ORL,DAL,0.7931987861710943,0.2068012138289057,0.7846233265758512,0.2153766734241488,0.7244897521187041,0.2755102478812958,111.0,106.0,-300,240
15163,2019-03-08,2019,0,,HOU,PHI,0.6948635123766077,0.3051364876233923,0.680646126224388,0.319353873775612,0.6947505609315187,0.3052494390684813,107.0,91.0,-400,300
15164,2019-03-08,2019,0,,MIA,CLE,0.820499717135358,0.179500282864642,0.8242114464421697,0.1757885535578303,0.8364536950023302,0.1635463049976697,126.0,110.0,-440,340
15165,2019-03-08,2019,0,,NOP,TOR,0.4773906301189132,0.5226093698810867,0.4665699797902038,0.5334300202097961,0.3750507012368851,0.6249492987631149,104.0,127.0,350,-450
15166,2019-03-08,2019,0,,MEM,UTA,0.3754401184330865,0.6245598815669134,0.4042040030586357,0.5957959969413642,0.2882854281790724,0.7117145718209277,114.0,104.0,170,-200
15167,2019-03-08,2019,0,,CHI,DET,0.397320850005002,0.6026791499949979,0.3988568697058519,0.6011431302941481,0.4349164724300533,0.5650835275699466,104.0,112.0,145,-170
15168,2019-03-08,2019,0,,GSW,DEN,0.6991719268308633,0.3008280731691367,0.7314980505903766,0.2685019494096233,0.782730033403781,0.217269966596219,122.0,105.0,-280,230
15169,2019-03-08,2019,0,,LAC,OKC,0.5673622894243563,0.4326377105756437,0.630787808881453,0.369212191118547,0.4616165636773915,0.5383834363226085,118.0,110.0,-130,110
15170,2019-03-09,2019,0,,NYK,SAC,0.3684466439607781,0.6315533560392219,0.3614561950920805,0.6385438049079195,0.3642882664209106,0.6357117335790894,94.0,102.0,200,-250
15171,2019-03-09,2019,0,,ATL,BRK,0.5009972176037216,0.4990027823962784,0.4892696056382237,0.5107303943617763,0.4117743186220158,0.5882256813779843,112.0,114.0,170,-200
15172,2019-03-09,2019,0,,MIN,WAS,0.6769995909015731,0.3230004090984268,0.7298250673740808,0.2701749326259192,0.729572464372743,0.2704275356272569,135.0,130.0,-300,240
15173,2019-03-09,2019,0,,LAL,BOS,0.3821924544835824,0.6178075455164176,0.3718591626413567,0.6281408373586432,0.5285616271176288,0.4714383728823712,107.0,120.0,255,-320
15174,2019-03-09,2019,0,,MIL,CHO,0.8743024088831443,0.1256975911168557,0.9081993568003068,0.0918006431996932,0.9101521676654172,0.0898478323345829,131.0,114.0,-1000,650
15175,2019-03-09,2019,0,,POR,PHO,0.9142106021853514,0.0857893978146485,0.9142710054155304,0.0857289945844697,0.9158208737235648,0.0841791262764352,127.0,120.0,-1000,650
15176,2019-03-10,2019,0,,DET,CHI,0.8384107467078578,0.1615892532921422,0.8374932282871601,0.1625067717128399,0.8056086188312702,0.1943913811687297,131.0,108.0,-450,350
15177,2019-03-10,2019,0,,PHI,IND,0.6785732287341143,0.3214267712658857,0.6749832625674509,0.3250167374325491,0.7107910224742758,0.2892089775257241,106.0,89.0,-275,225
15178,2019-03-10,2019,0,,MIA,TOR,0.400559037338946,0.599440962661054,0.3711470702968679,0.628852929703132,0.294359251089915,0.705640748910085,104.0,125.0,-125,105
15179,2019-03-10,2019,0,,ATL,NOP,0.4367540919429966,0.5632459080570034,0.3587295778869121,0.6412704221130878,0.522106263308585,0.477893736691415,128.0,116.0,-120,100
15180,2019-03-10,2019,0,,MEM,ORL,0.4967696307156773,0.5032303692843226,0.5099995550614733,0.4900004449385267,0.4835142217703909,0.5164857782296091,105.0,97.0,-110,-110
15181,2019-03-10,2019,0,,DAL,HOU,0.2891434856811288,0.7108565143188712,0.2778508073705516,0.7221491926294483,0.2699104643654663,0.7300895356345337,93.0,94.0,350,-450
15182,2019-03-10,2019,0,,SAS,MIL,0.4298848491335735,0.5701151508664265,0.4801579322621361,0.5198420677378639,0.3576738752183787,0.6423261247816213,121.0,114.0,120,-140
15183,2019-03-10,2019,0,,MIN,NYK,0.8762049277787158,0.1237950722212841,0.8839644209685213,0.1160355790314786,0.8847968727147233,0.1152031272852767,103.0,92.0,-275,225
15184,2019-03-10,2019,0,,GSW,PHO,0.9287308537380772,0.0712691462619228,0.9478420724428036,0.0521579275571963,0.971985902522778,0.028014097477222,111.0,115.0,-5000,1500
15185,2019-03-11,2019,0,,WAS,SAC,0.6362095242644528,0.3637904757355472,0.6379090541784628,0.3620909458215372,0.6231462352495966,0.3768537647504034,121.0,115.0,-130,110
15186,2019-03-11,2019,0,,CLE,TOR,0.1870627337451729,0.8129372662548271,0.2036624811283779,0.7963375188716221,0.1225181232910067,0.8774818767089932,126.0,101.0,350,-450
15187,2019-03-11,2019,0,,BRK,DET,0.5075224035690435,0.4924775964309564,0.5695587588242854,0.4304412411757146,0.5661861879064168,0.4338138120935831,103.0,75.0,-130,110
15188,2019-03-11,2019,0,,HOU,CHO,0.8578099358254226,0.1421900641745773,0.824103215767029,0.1758967842329709,0.8241891189908662,0.1758108810091337,118.0,106.0,-600,425
15189,2019-03-11,2019,0,,UTA,OKC,0.6617082501883825,0.3382917498116174,0.675854036807156,0.324145963192844,0.6041035463299788,0.3958964536700212,89.0,98.0,-170,145
15190,2019-03-11,2019,0,,LAC,BOS,0.5388664899217543,0.4611335100782456,0.516785761623582,0.4832142383764179,0.4493729924741879,0.5506270075258121,140.0,115.0,110,-130
15191,2019-03-12,2019,0,,PHI,CLE,0.8952282225978608,0.1047717774021391,0.9241150083845098,0.0758849916154902,0.9663779786407402,0.0336220213592598,106.0,99.0,-2500,1100
15192,2019-03-12,2019,0,,IND,NYK,0.90842101730951,0.0915789826904899,0.9076827868761556,0.0923172131238444,0.8838124494048037,0.1161875505951962,103.0,98.0,-900,600
15193,2019-03-12,2019,0,,CHI,LAL,0.552887878068363,0.4471121219316369,0.5540358706606218,0.4459641293393782,0.4099696438094218,0.5900303561905782,107.0,123.0,110,-130
15194,2019-03-12,2019,0,,DAL,SAS,0.4258761730949558,0.5741238269050442,0.4276067773706017,0.5723932226293982,0.5125492671443198,0.4874507328556802,105.0,112.0,140,-160
15195,2019-03-12,2019,0,,NOP,MIL,0.3529282381255692,0.6470717618744308,0.3343326279586188,0.6656673720413813,0.1784008852939057,0.8215991147060943,113.0,130.0,450,-650
15196,2019-03-12,2019,0,,DEN,MIN,0.7326946646152211,0.2673053353847788,0.7547473208748445,0.2452526791251554,0.8514491770087186,0.1485508229912814,133.0,107.0,-550,400
15197,2019-03-12,2019,0,,LAC,POR,0.57118996905794,0.42881003094206,0.5078085755974417,0.4921914244025582,0.3863599634000293,0.6136400365999707,104.0,125.0,150,-180
15198,2019-03-13,2019,0,,WAS,ORL,0.5604602778606383,0.4395397221393616,0.5660341300672153,0.4339658699327847,0.6438303270696777,0.3561696729303223,100.0,90.0,-130,110
15199,2019-03-13,2019,0,,OKC,BRK,0.78208111343646,0.2179188865635399,0.7894038003453466,0.2105961996546533,0.8634217618209494,0.1365782381790505,108.0,96.0,-280,230
15200,2019-03-13,2019,0,,ATL,MEM,0.51615092819688,0.48384907180312,0.4977415207017592,0.5022584792982407,0.5738789620921422,0.4261210379078578,132.0,111.0,-105,-115
15201,2019-03-13,2019,0,,MIA,DET,0.5398124951692498,0.4601875048307502,0.5274824197023995,0.4725175802976005,0.5495863682320996,0.4504136317679004,108.0,74.0,-130,110
15202,2019-03-13,2019,0,,HOU,GSW,0.687025547193052,0.312974452806948,0.6783464426998826,0.3216535573001173,0.6199445521901428,0.3800554478098572,104.0,106.0,-180,150
15203,2019-03-13,2019,0,,PHO,UTA,0.2759669170431862,0.7240330829568138,0.29259805000516,0.7074019499948401,0.2716244376329306,0.7283755623670694,97.0,114.0,300,-400
15204,2019-03-14,2019,0,,IND,OKC,0.588120899137475,0.411879100862525,0.6425941850050144,0.3574058149949856,0.5188364557165897,0.4811635442834103,108.0,106.0,-110,-110
15205,2019-03-14,2019,0,,ORL,CLE,0.8399922884971132,0.1600077115028868,0.8108595515087065,0.1891404484912935,0.9332085998870376,0.0667914001129624,120.0,91.0,-400,300
15206,2019-03-14,2019,0,,BOS,SAC,0.7937008540111982,0.2062991459888018,0.7886359986089829,0.211364001391017,0.7645897920536855,0.2354102079463145,126.0,120.0,-380,290
15207,2019-03-14,2019,0,,TOR,LAL,0.8338949900875826,0.1661050099124174,0.834545589033902,0.165454410966098,0.8297891792694055,0.1702108207305944,111.0,98.0,-310,250
15208,2019-03-14,2019,0,,UTA,MIN,0.7530139654788459,0.246986034521154,0.7193581899285441,0.2806418100714559,0.7780889089177393,0.2219110910822607,120.0,100.0,-420,320
15209,2019-03-14,2019,0,,DEN,DAL,0.847978259513931,0.1520217404860689,0.8650852431333436,0.1349147568666564,0.9147087333038908,0.0852912666961092,100.0,99.0,-850,575
15210,2019-03-15,2019,0,,DET,LAL,0.7355887416953405,0.2644112583046595,0.7734190437687235,0.2265809562312765,0.8133443069456446,0.1866556930543553,111.0,97.0,-1200,750
15211,2019-03-15,2019,0,,PHI,SAC,0.8051971976133189,0.1948028023866811,0.8461685475794167,0.1538314524205832,0.8097805980434009,0.1902194019565991,123.0,114.0,-700,500
15212,2019-03-15,2019,0,,WAS,CHO,0.6873365023555891,0.3126634976444109,0.6997339383575295,0.3002660616424705,0.7385961271282504,0.2614038728717496,110.0,116.0,-155,135
15213,2019-03-15,2019,0,,NOP,POR,0.4061275367323761,0.5938724632676238,0.4194283474674893,0.5805716525325106,0.323855004993093,0.676144995006907,110.0,122.0,340,-440
15214,2019-03-15,2019,0,,HOU,PHO,0.9286291958090876,0.0713708041909123,0.929387643532345,0.0706123564676549,0.9010971942849606,0.0989028057150394,108.0,102.0,-1100,700
15215,2019-03-15,2019,0,,MIA,MIL,0.3431762620125304,0.6568237379874696,0.3203680350977835,0.6796319649022164,0.2893095884499029,0.7106904115500972,98.0,113.0,190,-240
15216,2019-03-15,2019,0,,SAS,NYK,0.9075058743419246,0.0924941256580753,0.9103371631689168,0.0896628368310832,0.8541153196711837,0.1458846803288163,109.0,83.0,-1400,800
15217,2019-03-15,2019,0,,LAC,CHI,0.8521826839027352,0.1478173160972647,0.8584926305260637,0.1415073694739362,0.7697445388707759,0.2302554611292241,128.0,121.0,-425,325
15218,2019-03-16,2019,0,,BOS,ATL,0.8684647077357484,0.1315352922642516,0.876758543813891,0.123241456186109,0.8719456204593687,0.1280543795406312,129.0,120.0,-700,500
15219,2019-03-16,2019,0,,NOP,PHO,0.8065909168496814,0.1934090831503185,0.8044515624656844,0.1955484375343156,0.7134220288298986,0.2865779711701014,136.0,138.0,-190,160
15220,2019-03-16,2019,0,,WAS,MEM,0.6903713900823464,0.3096286099176536,0.6212663702094597,0.3787336297905402,0.5956805773327052,0.4043194226672948,135.0,128.0,-125,105
15221,2019-03-16,2019,0,,OKC,GSW,0.5897058843903684,0.4102941156096316,0.5800160157858352,0.4199839842141648,0.5557161466301037,0.4442838533698963,88.0,110.0,-125,105
15222,2019-03-16,2019,0,,DAL,CLE,0.718983695869445,0.281016304130555,0.7385859084504092,0.2614140915495908,0.830691600226067,0.1693083997739329,121.0,116.0,-220,180
15223,2019-03-16,2019,0,,SAS,POR,0.5293607362300797,0.4706392637699202,0.5315794949014252,0.4684205050985748,0.5032960739629869,0.4967039260370131,108.0,103.0,-145,125
15224,2019-03-16,2019,0,,DEN,IND,0.6741368123317628,0.3258631876682372,0.7148624083768608,0.2851375916231392,0.8425005056758036,0.1574994943241964,102.0,100.0,-310,250
15225,2019-03-16,2019,0,,UTA,BRK,0.7884661812645799,0.2115338187354201,0.8094699686389007,0.1905300313610992,0.8615904501928143,0.1384095498071856,114.0,98.0,-440,340
15226,2019-03-17,2019,0,,NYK,LAL,0.4091291132009187,0.5908708867990813,0.3710443472394926,0.6289556527605074,0.4584035380279287,0.5415964619720712,124.0,123.0,175,-210
15227,2019-03-17,2019,0,,MIA,CHO,0.655494022942425,0.344505977057575,0.65158320804724,0.34841679195276,0.7026581456857793,0.2973418543142206,93.0,75.0,-155,135
15228,2019-03-17,2019,0,,MIL,PHI,0.7446598057190552,0.2553401942809448,0.7453001034409522,0.2546998965590478,0.7057102206813747,0.2942897793186253,125.0,130.0,-260,210
15229,2019-03-17,2019,0,,DET,TOR,0.4953309809624858,0.5046690190375142,0.482180105173665,0.5178198948263351,0.5469373424360933,0.4530626575639067,110.0,107.0,-110,-110
15230,2019-03-17,2019,0,,ORL,ATL,0.8129193125434351,0.1870806874565649,0.854854653331961,0.145145346668039,0.8392892541969565,0.1607107458030434,101.0,91.0,-425,325
15231,2019-03-17,2019,0,,SAC,CHI,0.7849225353932344,0.2150774646067655,0.7576510483382611,0.2423489516617388,0.7401245083157492,0.2598754916842508,129.0,102.0,-280,230
